"Stkcd","EndDate","FN_Fn06101"
"000498","2016-12-31","山东省公路桥梁建设有限公司"
"000498","2016-12-31","山东省路桥集团嘉兴杭州湾绿色养护有限公司"
"000498","2016-12-31","四川鲁高建设项目管理有限公司"
"000498","2016-12-31","四川鲁桥乐夹大道建设管理有限公司"
"000498","2016-12-31","四川鲁桥石棉渡建设管理有限公司"
"000498","2016-12-31","四川鲁桥夹木路建设管理有限公司"
"000498","2016-12-31","四川鲁桥千佛岩隧道建设管理有限公司"
"000498","2016-12-31","济泰城际公路股权投资单一资金信托"
"000498","2016-12-31","国泰元鑫山东路桥泰东公路专项资产管理计划"
"000498","2016-12-31","国泰元鑫山东路桥龙青公路专项资产管理计划"
"000501","2016-12-31","武汉武商百盛实业发展有限公司"
"000501","2016-12-31","武汉武商百盛置业有限公司"
"000501","2016-12-31","武汉武商集团股份有限公司进出口贸易公司"
"000501","2016-12-31","武汉武商量贩连锁有限公司"
"000501","2016-12-31","武汉武商农产品经营有限公司"
"000501","2016-12-31","武汉武商十堰人民商场有限公司"
"000501","2016-12-31","武汉武商冰雪文化管理有限公司"
"000501","2016-12-31","武汉武商电子商务有限公司"
"000501","2016-12-31","武汉武商一卡通科技有限公司"
"000501","2016-12-31","武商仙桃购物中心管理有限公司"
"000501","2016-12-31","武汉武商进出口贸易有限公司"
"000501","2016-12-31","武商黄石购物中心管理有限公司"
"000501","2016-12-31","武汉武商集团众圆广场管理有限公司"
"000501","2016-12-31","武商老河口购物广场管理有限公司"
"000501","2016-12-31","武汉展览馆有限公司"
"000501","2016-12-31","武汉武商皇经堂农副产品批发市场有限公司"
"000501","2016-12-31","武汉市武昌大东门市场发展有限公司"
"000501","2016-12-31","十堰昌源物流有限责任公司"
"000501","2016-12-31","咸宁市咸安区咸商商业服务有限公司"
"000502","2016-12-31","广州市花都绿景房地产开发有限公司"
"000502","2016-12-31","广州市恒远物业管理有限公司"
"000502","2016-12-31","广西天誉房地产开发有限公司"
"000502","2016-12-31","佛山市瑞丰投资有限公司"
"000502","2016-12-31","广州市明安医疗投资有限公司"
"000502","2016-12-31","北京市明安医院管理有限公司"
"000502","2016-12-31","南宁市明安医院管理有限公司"
"000502","2016-12-31","西安明安医院管理有限公司"
"000502","2016-12-31","北京天瑞鸿仁医疗科技有限公司"
"000502","2016-12-31","北京儿童医院集团有限公司"
"000502","2016-12-31","北京天地林泽投资管理有限公司"
"000502","2016-12-31","北京上林天成科技发展有限公司"
"000502","2016-12-31","北京北儿康健视听科技有限公司"
"000502","2016-12-31","河北北童医药有限公司"
"000502","2016-12-31","北京泛海明阳文化传播有限公司"
"000502","2016-12-31","北京泛海鸿陆科技有限公司"
"000502","2016-12-31","北京明安儿童医院有限公司"
"000502","2016-12-31","石家庄明安门诊部有限公司"
"000502","2016-12-31","明安肿瘤医院有限公司"
"000502","2016-12-31","明安数据有限公司"
"000502","2016-12-31","明安在线(北京)医疗科技有限公司"
"000502","2016-12-31","北京明安远程医疗技术有限公司"
"000502","2016-12-31","深圳市明安医院管理有限公司"
"000503","2016-12-31","中公网信息技术与服务有限公司"
"000503","2016-12-31","海南海虹资产管理有限公司"
"000503","2016-12-31","海南海虹投资咨询有限公司"
"000503","2016-12-31","域创投资(香港)有限公司"
"000503","2016-12-31","域创投资有限公司"
"000503","2016-12-31","Sino Power Management Limited"
"000503","2016-12-31","海南海虹电能科技有限公司"
"000503","2016-12-31","Searainbow Investment Ltd"
"000503","2016-12-31","域创(北京)融资租赁有限公司"
"000503","2016-12-31","Ehong International Holding Company Limited"
"000503","2016-12-31","北京益虹医通技术服务有限公司"
"000503","2016-12-31","海南卫虹医药电子商务有限公司"
"000503","2016-12-31","云南卫虹医药电子商务有限公司"
"000503","2016-12-31","广东海虹药通电子商务有限公司"
"000503","2016-12-31","山东海虹医药电子商务有限公司"
"000503","2016-12-31","厦门海虹医药电子商务有限公司"
"000503","2016-12-31","贵州卫虹医药电子商务有限公司"
"000503","2016-12-31","广西卫虹医药电子商务有限公司"
"000503","2016-12-31","新疆海虹医药电子商务有限公司"
"000503","2016-12-31","湖南海虹医药电子商务有限公司"
"000503","2016-12-31","浙江海虹药通网络技术有限公司"
"000503","2016-12-31","海虹医药电子交易中心有限公司"
"000503","2016-12-31","福建海虹医药电子商务有限公司"
"000503","2016-12-31","海南海虹医疗器械电子商务有限公司"
"000503","2016-12-31","北京药通数据有限公司"
"000503","2016-12-31","上海卫虹医药电子商务有限公司"
"000503","2016-12-31","海南海虹商业智能管理软件有限公司"
"000503","2016-12-31","海南海虹医药电子商务结算服务有限公司"
"000503","2016-12-31","海南海虹医药资讯有限公司"
"000503","2016-12-31","海南海虹医疗咨询服务有限公司"
"000503","2016-12-31","海南万木网络科技有限公司"
"000503","2016-12-31","北京海协智康科技发展有限公司"
"000503","2016-12-31","北京海川药科医药经济研究所有限公司"
"000503","2016-12-31","海南泰虹医药网络开发有限公司"
"000503","2016-12-31","辽宁华虹网络技术发展有限公司"
"000503","2016-12-31","广西海虹医药网络技术有限公司"
"000503","2016-12-31","重庆泰虹医药网络发展有限公司"
"000503","2016-12-31","湖北海虹网络技术有限公司"
"000503","2016-12-31","南京海虹网络工程技术有限公司"
"000503","2016-12-31","吉林省华虹医药网络发展有限公司"
"000503","2016-12-31","山东华虹网络技术有限公司"
"000503","2016-12-31","河南华虹药品网络技术发展有限公司"
"000503","2016-12-31","杭州海虹网络技术开发有限公司"
"000503","2016-12-31","湖南华虹医药网络发展有限公司"
"000503","2016-12-31","新疆华虹医药网络科技发展有限公司"
"000503","2016-12-31","河北华虹医药网络技术有限公司"
"000503","2016-12-31","四川省华虹医药网络技术发展有限公司"
"000503","2016-12-31","甘肃华虹网络技术发展有限公司"
"000503","2016-12-31","青海省华虹医药网络发展有限公司"
"000503","2016-12-31","海南海川科技投资有限公司"
"000503","2016-12-31","宁夏华虹医药网络有限公司"
"000503","2016-12-31","内蒙古华虹医药网络发展有限公司"
"000503","2016-12-31","贵州华虹医药网络技术有限公司"
"000503","2016-12-31","浙江海川医药科技有限公司"
"000503","2016-12-31","中公网医疗信息技术有限公司"
"000503","2016-12-31","杭州中公网医疗信息技术有限公司"
"000503","2016-12-31","广州中公网医疗信息科技有限公司"
"000503","2016-12-31","海口中公网医疗信息科技有限公司"
"000503","2016-12-31","贵州中公网医疗科技有限公司"
"000503","2016-12-31","云南中公网医疗信息技术有限公司"
"000503","2016-12-31","中公网医疗信息技术(苏州)有限公司"
"000503","2016-12-31","中公网医疗信息技术南京有限公司"
"000503","2016-12-31","佛山中公网医疗信息技术有限公司"
"000503","2016-12-31","湖北中公网医疗信息技术有限公司"
"000503","2016-12-31","安徽中公网医疗信息技术有限公司"
"000503","2016-12-31","广西中公网医疗信息技术有限公司"
"000503","2016-12-31","石家庄海康医疗信息技术有限公司"
"000503","2016-12-31","郑州中公网信息技术有限公司"
"000503","2016-12-31","吉林中公网信息技术有限公司"
"000503","2016-12-31","济南中公网信息技术有限公司"
"000503","2016-12-31","兰州中公网信息技术有限公司"
"000503","2016-12-31","青海中公网信息技术有限公司"
"000503","2016-12-31","山西益海医疗信息技术有限公司"
"000503","2016-12-31","福州中公网信息技术有限公司"
"000503","2016-12-31","益康健康服务有限公司"
"000503","2016-12-31","海虹智能医疗科技有限公司"
"000504","2016-12-31","海口金淼创新土地开发有限公司"
"000504","2016-12-31","南华干细胞再生医学临床转化研究中心有限责任公司"
"000504","2016-12-31","湖南博爱康民干细胞组织工程有限责任公司"
"000504","2016-12-31","湖南南华健康产业基金管理有限公司"
"000504","2016-12-31","惠州市梵宇实业发展有限公司"
"000504","2016-12-31","城光(湖南)节能环保服务股份有限公司"
"000504","2016-12-31","厦门城光新能源有限公司"
"000505","2016-12-31","海南珠江物业酒店管理有限公司"
"000505","2016-12-31","海南珠江绿化工程有限公司"
"000505","2016-12-31","海南珠江物业清洁有限公司"
"000505","2016-12-31","海南珠江物业机电工程公司"
"000505","2016-12-31","湖北珠江房地产开发有限公司"
"000505","2016-12-31","武汉珠江美林酒店管理有限公司"
"000505","2016-12-31","海南珠江实业股份有限公司上海房地产公司"
"000505","2016-12-31","北京九镈文化发展有限公司"
"000505","2016-12-31","牡丹江市珠江万嘉旅游投资发展集团有限公司"
"000505","2016-12-31","海林市万嘉雪乡度假酒店有限公司"
"000505","2016-12-31","牡丹江市镜泊湖珠江万嘉酒店有限公司"
"000505","2016-12-31","牡丹江市万嘉之星酒店有限公司"
"000505","2016-12-31","哈尔滨万嘉旅行社有限公司"
"000505","2016-12-31","河北正世清辉房地产开发有限公司"
"000505","2016-12-31","上海海上明珠物业管理有限公司"
"000506","2016-12-31","山东中润集团淄博置业有限公司"
"000506","2016-12-31","四川平武中金矿业有限公司"
"000506","2016-12-31","西藏中金矿业有限公司"
"000506","2016-12-31","内蒙古汇银矿业有限公司"
"000506","2016-12-31","中润矿业发展有限公司"
"000506","2016-12-31","中润国际矿业有限公司"
"000506","2016-12-31","英国瓦图科拉金矿公司"
"000507","2016-12-31","珠海经济特区电力开发集团有限公司"
"000507","2016-12-31","珠海港昇新能源股份有限公司"
"000507","2016-12-31","珠海港兴管道天然气有限公司"
"000507","2016-12-31","珠海外轮理货有限公司"
"000507","2016-12-31","中国珠海外轮代理有限公司"
"000507","2016-12-31","珠海外代国际货运有限公司"
"000507","2016-12-31","珠海市珠海港报关行有限公司"
"000507","2016-12-31","珠海港拖轮有限公司"
"000507","2016-12-31","珠海港晟物流有限公司"
"000507","2016-12-31","珠海航务国际船舶代理有限公司"
"000507","2016-12-31","珠海港(梧州)港务有限公司"
"000507","2016-12-31","云浮新港港务有限公司"
"000507","2016-12-31","珠海港达海港务有限公司"
"000507","2016-12-31","珠海富华投资有限公司"
"000507","2016-12-31","珠海港物流发展有限公司"
"000507","2016-12-31","珠海市集装箱运输有限公司"
"000507","2016-12-31","珠海汇通物流有限公司"
"000507","2016-12-31","珠海港达供应链管理有限公司"
"000507","2016-12-31","珠海珠澳跨境工业区通海供应链管理有限公司"
"000507","2016-12-31","港达供应链管理(昆山)有限公司"
"000507","2016-12-31","珠海港置业开发有限公司"
"000507","2016-12-31","珠海港富物业管理有限公司"
"000507","2016-12-31","珠海高栏商业中心有限公司"
"000507","2016-12-31","珠海功控集团有限公司"
"000507","2016-12-31","珠海港通投资发展有限公司"
"000507","2016-12-31","珠海市虹彩精细化工有限公司"
"000507","2016-12-31","云浮市云港报关有限公司"
"000507","2016-12-31","珠海港香港有限公司"
"000507","2016-12-31","珠海市广华燃气消防工程有限公司"
"000507","2016-12-31","云浮新港中润物流有限公司"
"000507","2016-12-31","浙江科啸风电投资开发有限公司"
"000507","2016-12-31","珠海港航运有限公司"
"000507","2016-12-31","珠海中理商品检验有限公司"
"000507","2016-12-31","东电茂霖风能发展有限公司"
"000507","2016-12-31","江门中理外轮理货有限公司"
"000507","2016-12-31","内蒙古辉腾锡勒风电机组测试有限公司"
"000507","2016-12-31","沈阳港昇新能源有限公司"
"000507","2016-12-31","赤峰港昇新能源有限公司"
"000507","2016-12-31","珠海港明能源发展有限公司"
"000507","2016-12-31","珠海港华燃气消防工程有限公司"
"000509","2016-12-31","南充华塑羽绒制品有限公司"
"000509","2016-12-31","海南四海工贸综合公司"
"000509","2016-12-31","上海同人华塑门窗有限公司"
"000509","2016-12-31","四川天歌物业有限公司"
"000509","2016-12-31","成都天族金网科技有限责任公司"
"000509","2016-12-31","成都麦田园林有限公司"
"000509","2016-12-31","成都康达瑞信业管理有限公司企"
"000509","2016-12-31","深圳市康德润投资有限公司"
"000509","2016-12-31","深圳前海智有邦达实业有限公司"
"000509","2016-12-31","南充华塑新材料有限公司"
"000509","2016-12-31","上海渠乐贸易有限公司"
"000509","2016-12-31","上海晏鹏贸易有限公司"
"000509","2016-12-31","南充华塑建材有限公司"
"000510","2016-12-31","四川金路高新材料有限公司"
"000510","2016-12-31","四川省金路树脂有限公司"
"000510","2016-12-31","四川金路仓储有限公司"
"000510","2016-12-31","广州市川金路物流有限公司"
"000510","2016-12-31","四川岷江电化有限公司"
"000510","2016-12-31","中江县金仓化工原料有限公司"
"000511","2016-12-31","沈阳银基置业有限公司"
"000511","2016-12-31","沈阳银基东方威尼斯房产销售有限公司"
"000511","2016-12-31","沈阳银基新材料科技有限公司"
"000511","2016-12-31","宁波杭州湾新区炭基新材料有限公司"
"000511","2016-12-31","碳基(上海)供应链有限公司"
"000511","2016-12-31","北京银新投资有限公司"
"000511","2016-12-31","北京烯碳石墨烯研究院有限公司"
"000511","2016-12-31","海城市镁兴贸易有限公司"
"000511","2016-12-31","江苏银基烯碳科技有限公司"
"000511","2016-12-31","江苏银基碳新材料研究院有限公司"
"000511","2016-12-31","烯碳石墨烯科技服务有限公司"
"000511","2016-12-31","沈阳银基矿业有限公司"
"000511","2016-12-31","盘锦银基烯碳新能源科技有限公司"
"000511","2016-12-31","深圳银基烯碳能源科技有限公司"
"000511","2016-12-31","江苏银基烯碳能源科技有限公司"
"000513","2016-12-31","安滔发展有限公司"
"000513","2016-12-31","丽珠(香港)有限公司"
"000513","2016-12-31","丽安香港有限公司"
"000513","2016-12-31","珠海现代中药高科技有限公司"
"000513","2016-12-31","丽珠集团丽珠制药厂"
"000513","2016-12-31","丽珠集团丽珠医药营销有限公司"
"000513","2016-12-31","珠海市丽珠医药贸易有限公司"
"000513","2016-12-31","上海丽珠制药有限公司"
"000513","2016-12-31","珠海保税区丽珠合成制药有限公司"
"000513","2016-12-31","珠海丽珠试剂股份有限公司"
"000513","2016-12-31","珠海丽珠圣美医疗诊断技术有限公司"
"000513","2016-12-31","大同丽珠芪源药材有限公司"
"000513","2016-12-31","陇西丽珠参源药材有限公司"
"000513","2016-12-31","丽珠医药生物科技有限公司"
"000513","2016-12-31","珠海丽珠广告有限公司"
"000513","2016-12-31","丽珠集团丽珠—拜阿蒙生物材料有限公司"
"000513","2016-12-31","珠海市丽珠美达信技术开发有限公司"
"000513","2016-12-31","丽珠集团丽珠医药研究所"
"000513","2016-12-31","焦作丽珠合成制药有限公司"
"000513","2016-12-31","珠海市丽珠单抗生物技术有限公司"
"000513","2016-12-31","丽珠集团疫苗工程股份有限公司"
"000513","2016-12-31","文山丽珠三七种植有限公司"
"000513","2016-12-31","丽珠集团宁夏新北江制药有限公司"
"000513","2016-12-31","丽珠集团宁夏福兴制药有限公司"
"000513","2016-12-31","澳门嘉安信有限公司"
"000513","2016-12-31","丽珠(澳门)有限公司"
"000513","2016-12-31","上海丽珠生物科技有限公司"
"000513","2016-12-31","珠海市丽珠医药工业有限公司"
"000513","2016-12-31","珠海丽禾医疗诊断产品有限公司"
"000513","2016-12-31","上海丽航生物科技有限公司"
"000513","2016-12-31","珠海市丽珠基因检测科技有限公司"
"000513","2016-12-31","四川光大制药有限公司"
"000513","2016-12-31","丽珠集团新北江制药股份有限公司"
"000513","2016-12-31","丽珠集团利民制药厂"
"000513","2016-12-31","丽珠集团福州福兴医药有限公司"
"000513","2016-12-31","古田福兴医药有限公司"
"000514","2016-12-31","重庆渝开发新干线置业有限公司"
"000514","2016-12-31","重庆渝开发物业管理有限公司"
"000514","2016-12-31","重庆道金投资有限公司"
"000514","2016-12-31","重庆渝开发资产经营管理有限公司"
"000514","2016-12-31","重庆祈年房地产开发有限公司"
"000514","2016-12-31","重庆国际会议展览中心经营管理有限公司"
"000514","2016-12-31","重庆朗福置业有限公司"
"000514","2016-12-31","重庆捷兴置业有限公司"
"000516","2016-12-31","开元商业有限公司"
"000516","2016-12-31","西安国际医学中心有限公司"
"000516","2016-12-31","西安高新医院有限公司"
"000516","2016-12-31","西安泰尚投资管理有限公司"
"000516","2016-12-31","西安开元电子商务有限公司"
"000516","2016-12-31","西安国际老年病医学中心有限公司"
"000516","2016-12-31","西安国际妇儿医学中心有限公司"
"000516","2016-12-31","商洛国际医学中心有限公司"
"000516","2016-12-31","咸阳国际医学中心有限公司"
"000516","2016-12-31","延安国际妇儿医学中心有限公司"
"000516","2016-12-31","延安国际医学中心有限公司"
"000516","2016-12-31","君平保险经纪股份有限公司"
"000516","2016-12-31","前海开源国医医疗健康(深圳)有限公司"
"000516","2016-12-31","西安开元商业地产发展有限公司"
"000516","2016-12-31","开元商城安康有限公司"
"000516","2016-12-31","开元商城咸阳有限公司"
"000516","2016-12-31","开元商城宝鸡有限公司"
"000516","2016-12-31","西安开元商务培训中心"
"000516","2016-12-31","汉氏联合(西安)生物技术应用有限公司"
"000516","2016-12-31","西安国际医学转化中心有限公司"
"000516","2016-12-31","西安开元同悦电子商务有限公司"
"000516","2016-12-31","西安汉城湖旅游开发有限公司"
"000517","2016-12-31","杭州香华投资管理有限公司"
"000517","2016-12-31","宁波康美房屋租赁有限公司"
"000517","2016-12-31","宁波永元置业有限公司"
"000517","2016-12-31","宁波市人民房地产开发有限公司"
"000517","2016-12-31","宁波荣安房地产开发有限公司"
"000517","2016-12-31","宁波荣和置业有限公司"
"000517","2016-12-31","宁波荣居置业有限公司"
"000517","2016-12-31","杭州荣安置业有限公司"
"000517","2016-12-31","宁波投创荣安置业有限公司"
"000517","2016-12-31","宁波东钱湖荣安置业有限公司"
"000517","2016-12-31","台州荣安置业有限公司"
"000517","2016-12-31","台州荣方建设房地产开发有限公司"
"000517","2016-12-31","宁海荣安置业有限公司"
"000517","2016-12-31","宁波荣安物业服务有限公司"
"000517","2016-12-31","浙江天苑景观建设有限公司"
"000517","2016-12-31","宁波康晟房地产销售代理有限公司"
"000517","2016-12-31","宁波康柏投资管理有限公司"
"000517","2016-12-31","宁波康恺投资管理有限公司"
"000517","2016-12-31","杭州荣圣投资管理有限公司"
"000517","2016-12-31","宁波康瀚投资有限公司"
"000517","2016-12-31","上海香安资产管理股份有限公司"
"000517","2016-12-31","宁波荣宝资产管理有限公司"
"000517","2016-12-31","宁波荣安教育投资管理有限公司"
"000517","2016-12-31","宁波梅山保税港区荣胜资产管理有限公司"
"000517","2016-12-31","宁波荣美企业管理咨询有限公司"
"000517","2016-12-31","杭州荣美置业有限公司"
"000517","2016-12-31","宁波康茂房地产销售代理有限公司"
"000517","2016-12-31","宁波康瑞企业管理咨询有限公司"
"000517","2016-12-31","嘉兴荣安置业有限公司"
"000517","2016-12-31","宁波康顺企业管理咨询有限公司"
"000517","2016-12-31","宁波康梁房地产开发有限公司"
"000517","2016-12-31","宁波康全企业管理咨询有限公司"
"000517","2016-12-31","宁波康旺企业管理咨询有限公司"
"000517","2016-12-31","宁波康华置业有限公司"
"000517","2016-12-31","嘉兴荣旺置业有限公司"
"000517","2016-12-31","宁波康鹏置业有限公司"
"000517","2016-12-31","杭州康瀚投资有限公司"
"000517","2016-12-31","RONG AN AUSTRALIA HOLDINGS PTY LTD"
"000518","2016-12-31","江苏四环生物制药有限公司"
"000518","2016-12-31","江阴四环投资有限公司"
"000518","2016-12-31","北京四环生物制药有限公司"
"000518","2016-12-31","江苏晨薇生态园科技有限公司"
"000518","2016-12-31","新疆爱迪新能源科技有限公司"
"000519","2016-12-31","中南钻石有限公司"
"000519","2016-12-31","成都银河动力有限公司"
"000519","2016-12-31","郑州中南杰特超硬材料有限公司"
"000519","2016-12-31","江西申田碳素有限公司"
"000519","2016-12-31","深圳中南金刚石有限公司"
"000519","2016-12-31","上海银河动力金山缸套有限公司"
"000519","2016-12-31","河南北方红阳机电有限公司"
"000519","2016-12-31","南阳北方向东工业有限公司"
"000519","2016-12-31","郑州红宇专用汽车有限责任公司"
"000519","2016-12-31","南阳北方红宇机电制造有限公司"
"000519","2016-12-31","山东北方滨海机器有限公司"
"000519","2016-12-31","吉林江机特种工业有限公司"
"000520","2016-12-31","武汉长航新凤凰物流有限责任公司"
"000520","2016-12-31","长航凤凰(香港)投资发展有限公司"
"000520","2016-12-31","南京长航凤凰货运有限公司"
"000520","2016-12-31","上海华泰海运有限公司"
"000520","2016-12-31","武汉长航船员有限公司"
"000520","2016-12-31","宁波长航船舶货运代理有限公司"
"000521","2016-12-31","中科美菱低温科技股份有限公司"
"000521","2016-12-31","绵阳美菱软件技术有限公司"
"000521","2016-12-31","绵阳美菱制冷有限责任公司"
"000521","2016-12-31","江西美菱电器有限责任公司"
"000521","2016-12-31","合肥美菱电器营销有限公司"
"000521","2016-12-31","广西徽电家用电器有限公司"
"000521","2016-12-31","西安美菱电器营销有限公司"
"000521","2016-12-31","芜湖美菱电器营销有限公司"
"000521","2016-12-31","长春美菱电器营销有限公司"
"000521","2016-12-31","兰州美菱电器营销有限公司"
"000521","2016-12-31","济南美菱电器营销有限公司"
"000521","2016-12-31","南昌美菱电器营销有限公司"
"000521","2016-12-31","荆州美菱电器营销有限公司"
"000521","2016-12-31","沈阳美菱电器营销有限公司"
"000521","2016-12-31","武汉美菱电器营销有限公司"
"000521","2016-12-31","郑州美菱电器营销有限公司"
"000521","2016-12-31","石家庄美菱电器营销有限公司"
"000521","2016-12-31","绵阳美菱电器营销有限公司"
"000521","2016-12-31","成都美菱电器营销有限公司"
"000521","2016-12-31","贵阳美菱电器营销有限公司"
"000521","2016-12-31","福州美菱电器营销有限公司"
"000521","2016-12-31","南京美菱电器营销有限公司"
"000521","2016-12-31","合肥美菱白色家电营销有限公司"
"000521","2016-12-31","太原美菱电器营销有限公司"
"000521","2016-12-31","长沙美菱电器营销有限公司"
"000521","2016-12-31","呼和浩特市美菱电器营销有限公司"
"000521","2016-12-31","杭州美菱电器营销有限公司"
"000521","2016-12-31","重庆美菱电器营销有限公司"
"000521","2016-12-31","昆明美菱电器营销有限公司"
"000521","2016-12-31","上海美菱电器营销有限公司"
"000521","2016-12-31","南通美菱电器营销有限公司"
"000521","2016-12-31","广州美菱电器营销有限公司"
"000521","2016-12-31","天津美菱电器营销有限公司"
"000521","2016-12-31","乌鲁木齐美菱电器营销有限公司"
"000521","2016-12-31","哈尔滨美菱电器营销有限公司"
"000521","2016-12-31","北京美菱电器营销有限公司"
"000521","2016-12-31","合肥美菱有色金属制品有限公司"
"000521","2016-12-31","广东长虹日电科技有限公司"
"000521","2016-12-31","长美科技有限公司"
"000521","2016-12-31","CHONGHONGMEILINGELECTRICINDONESIA,PT"
"000521","2016-12-31","ChanghongRubaTradingCompany"
"000521","2016-12-31","四川长虹空调有限公司"
"000521","2016-12-31","中山长虹电器有限公司"
"000521","2016-12-31","合肥美菱集团控股有限公司"
"000521","2016-12-31","美菱英凯特家电(合肥)有限公司"
"000521","2016-12-31","合肥英凯特电器有限公司"
"000521","2016-12-31","宏源地能热泵科技有限公司"
"000523","2016-12-31","韶关浪奇有限公司"
"000523","2016-12-31","广州浪奇日用品有限公司"
"000523","2016-12-31","广州市岜蜚特贸易有限公司"
"000523","2016-12-31","广州市日用化学工业研究所有限公司"
"000523","2016-12-31","辽宁浪奇实业有限公司"
"000523","2016-12-31","广东奇化化工交易中心股份有限公司"
"000524","2016-12-31","广州市东方汽车有限公司"
"000524","2016-12-31","广州岭南国际酒店管理有限公司"
"000524","2016-12-31","阳江市岭悦度假酒店有限公司"
"000524","2016-12-31","广州市中酒有限公司"
"000525","2016-12-31","安徽国星生物化学有限公司"
"000525","2016-12-31","南京红太阳生物化学有限责任公司"
"000525","2016-12-31","重庆华歌生物化学有限公司"
"000525","2016-12-31","南京华洲药业有限公司"
"000525","2016-12-31","安徽瑞邦生物科技有限公司"
"000525","2016-12-31","安徽红太阳生物化学有限公司"
"000525","2016-12-31","大连佳德催化剂有限公司"
"000525","2016-12-31","南京红太阳国际贸易有限公司"
"000525","2016-12-31","南京红太阳农资连锁集团有限公司"
"000525","2016-12-31","南京红太阳农村云商有限公司"
"000525","2016-12-31","红太阳国际贸易(上海)有限公司"
"000525","2016-12-31","安徽红太阳农资连锁有限公司"
"000525","2016-12-31","湖北红太阳农资连锁有限公司"
"000525","2016-12-31","广西红太阳农资有限公司"
"000525","2016-12-31","四川红太阳农资连锁有限公司"
"000525","2016-12-31","上海国羲融资租赁有限公司"
"000525","2016-12-31","南京红太阳国际实业有限公司"
"000525","2016-12-31","上海国羲资产管理有限公司"
"000525","2016-12-31","西藏信托-兴业财富-兴利208号单一客户专项资产管理计划"
"000526","2016-12-31","厦门旭飞房地产开发有限公司"
"000526","2016-12-31","上海瑞聚实业有限公司"
"000526","2016-12-31","Xueda Education Group"
"000526","2016-12-31","北京学大信息技术有限公司"
"000526","2016-12-31","厦门紫光学大教育服务有限公司"
"000526","2016-12-31","厦门紫光学大企业管理有限公司"
"000526","2016-12-31","安吉紫光学大教育发展有限公司"
"000526","2016-12-31","北京紫光天芯教育科技有限公司"
"000528","2016-12-31","柳工无锡路面机械有限公司"
"000528","2016-12-31","江苏柳工机械有限公司"
"000528","2016-12-31","柳州柳工挖掘机有限公司"
"000528","2016-12-31","柳工常州机械有限公司"
"000528","2016-12-31","甘肃瑞远柳工机械设备有限公司"
"000528","2016-12-31","四川瑞远柳工机械设备有限公司"
"000528","2016-12-31","福建瑞远柳工机械设备有限公司"
"000528","2016-12-31","柳州柳工叉车有限公司"
"000528","2016-12-31","上海柳工叉车有限公司"
"000528","2016-12-31","山东柳工叉车有限公司"
"000528","2016-12-31","上海柳工叉车销售服务有限公司"
"000528","2016-12-31","天津柳工机械有限公司"
"000528","2016-12-31","中恒国际租赁有限公司"
"000528","2016-12-31","柳州柳工液压件有限公司"
"000528","2016-12-31","柳工柳州铸造有限公司"
"000528","2016-12-31","柳工柳州传动件有限公司"
"000528","2016-12-31","江苏瑞凯资产管理有限公司"
"000528","2016-12-31","辽宁瑞诚柳工机械设备有限公司"
"000528","2016-12-31","安徽瑞远柳工机械设备有限公司"
"000528","2016-12-31","云南柳瑞机械设备有限公司"
"000528","2016-12-31","安徽柳工起重机有限公司"
"000528","2016-12-31","柳工机械股份有限公司职业培训学校"
"000528","2016-12-31","柳工印度有限公司"
"000528","2016-12-31","柳工北美有限公司"
"000528","2016-12-31","柳工香港投资有限公司"
"000528","2016-12-31","柳工拉美有限公司"
"000528","2016-12-31","柳工墨西哥有限公司"
"000528","2016-12-31","柳工荷兰控股公司"
"000528","2016-12-31","柳工欧洲有限公司"
"000528","2016-12-31","柳工机械亚太有限公司"
"000528","2016-12-31","柳工机械中东有限公司"
"000528","2016-12-31","柳工机械南非有限公司"
"000528","2016-12-31","柳工机械香港有限公司"
"000528","2016-12-31","柳工锐斯塔机械有限责任公司"
"000528","2016-12-31","柳工机械乌拉圭股份有限公司"
"000529","2016-12-31","广东省广弘食品集团有限公司"
"000529","2016-12-31","广东教育书店有限公司"
"000529","2016-12-31","广东广弘贸易发展有限公司"
"000529","2016-12-31","广东广弘食品连锁有限公司"
"000529","2016-12-31","佛山市南海种禽有限公司"
"000529","2016-12-31","惠州市广丰农牧有限公司"
"000529","2016-12-31","中山广食农牧发展有限公司"
"000529","2016-12-31","广东广弘粤桥食品有限公司"
"000529","2016-12-31","广东商业电子商务有限公司"
"000530","2016-12-31","大连冰山集团工程有限公司"
"000530","2016-12-31","大连冰山集团销售有限公司"
"000530","2016-12-31","大连冰山空调设备有限公司"
"000530","2016-12-31","大连冰山嘉德自动化有限公司"
"000530","2016-12-31","大连冰山菱设速冻设备有限公司"
"000530","2016-12-31","武汉新世界制冷工业有限公司"
"000530","2016-12-31","冰山技术服务(大连)有限公司"
"000530","2016-12-31","大连新明华电子科技有限公司"
"000530","2016-12-31","大连尼维斯冷暖技术有限公司"
"000530","2016-12-31","武汉新世界制冷空调工程有限公司"
"000530","2016-12-31","宁波冰山制冷空调工程有限公司"
"000530","2016-12-31","大连冰山保安休闲产业工程有限公司"
"000530","2016-12-31","上海冰山技术服务有限公司"
"000531","2016-12-31","广州恒运热力有限公司"
"000531","2016-12-31","广州恒运东区热力有限公司"
"000531","2016-12-31","广州恒运热电(D)厂有限责任公司"
"000531","2016-12-31","龙门县恒隆环保钙业有限公司"
